time	V(1)	V(20)
Step Information: Amplitude=30m Frequency=1K  (Step: 1/36)
8.177516559825411e-07	2.569031e-04	-1.506198e-02
1.081142886720628e-06	3.396485e-04	-1.471527e-02
1.454895311892179e-06	4.570625e-04	-1.410966e-02
3.180631988461970e-06	9.991585e-04	-1.086932e-02
4.309334265817666e-06	1.353652e-03	-8.829911e-03
4.992276115832520e-06	1.568113e-03	-7.741832e-03
5.573573473483392e-06	1.750632e-03	-6.950846e-03
6.088529903762451e-06	1.912302e-03	-6.341441e-03
6.965961634139902e-06	2.187723e-03	-5.459132e-03
8.167062950399013e-06	2.564633e-03	-4.379041e-03
8.577839237723970e-06	2.693503e-03	-3.977022e-03
9.018794283892140e-06	2.831822e-03	-3.497076e-03
9.590568622973554e-06	3.011143e-03	-2.784483e-03
1.061213282462767e-05	3.331430e-03	-1.317982e-03
1.211783830951247e-05	3.803254e-03	1.084018e-03
1.427987571713910e-05	4.480138e-03	4.710163e-03
1.481786520249607e-05	4.648447e-03	5.682745e-03
1.501682362123943e-05	4.710678e-03	6.106777e-03
1.513525334178675e-05	4.747716e-03	6.413911e-03
1.529021288921084e-05	4.796176e-03	6.889736e-03
1.542885021177563e-05	4.839528e-03	7.393012e-03
1.554196186743726e-05	4.874895e-03	7.878970e-03
1.564088439914823e-05	4.905823e-03	8.373138e-03
1.580221601492700e-05	4.956260e-03	9.345491e-03
1.594889180209129e-05	5.002110e-03	1.044600e-02
1.610850953013785e-05	5.052002e-03	1.191026e-02
1.627888035082197e-05	5.105249e-03	1.379411e-02
1.637437928200642e-05	5.135092e-03	1.499334e-02
1.652068041919284e-05	5.180809e-03	1.698580e-02
1.707668686597589e-05	5.354512e-03	2.517759e-02
1.737973273075623e-05	5.449159e-03	2.928841e-02
1.760040698788660e-05	5.518068e-03	3.187999e-02
1.790295232486274e-05	5.612525e-03	3.482372e-02
1.811987925131583e-05	5.680238e-03	3.655233e-02
1.838198757099853e-05	5.762041e-03	3.824042e-02
1.866731944710355e-05	5.851074e-03	3.976306e-02
1.898837739271857e-05	5.951233e-03	4.119615e-02
1.987893795294720e-05	6.228927e-03	4.448462e-02
2.754319171217087e-05	8.609822e-03	6.872833e-02
4.512131671217088e-05	1.398615e-02	1.226163e-01
6.465256671217090e-05	1.975718e-02	1.801724e-01
8.418381671217092e-05	2.523103e-02	2.346131e-01
1.056681917121709e-04	3.081095e-02	2.899634e-01
1.271525667121710e-04	3.583027e-02	3.396025e-01
1.486369417121710e-04	4.019767e-02	3.826333e-01
1.701213167121710e-04	4.383368e-02	4.182761e-01
1.916056917121710e-04	4.667215e-02	4.458841e-01
2.130900667121710e-04	4.866144e-02	4.649566e-01
2.345744417121711e-04	4.976534e-02	4.751475e-01
2.560588167121711e-04	4.996377e-02	4.762724e-01
2.775431917121711e-04	4.925313e-02	4.683115e-01
2.990275667121711e-04	4.764634e-02	4.514108e-01
3.205119417121711e-04	4.517264e-02	4.258787e-01
3.419963167121711e-04	4.187704e-02	3.921811e-01
3.634806917121712e-04	3.781949e-02	3.509329e-01
3.849650667121712e-04	3.307382e-02	3.028873e-01
4.064494417121712e-04	2.772639e-02	2.489235e-01
4.279338167121712e-04	2.187449e-02	1.900347e-01
4.494181917121712e-04	1.562458e-02	1.273262e-01
4.728556917121713e-04	8.486354e-03	5.614381e-02
4.806681917121713e-04	6.058344e-03	3.241672e-02
4.826213167121713e-04	5.448831e-03	2.664126e-02
4.845744417121713e-04	4.838498e-03	2.105328e-02
4.865275667121713e-04	4.227437e-03	1.579834e-02
4.881818259227415e-04	3.709378e-03	1.173380e-02
4.890073843840617e-04	3.450687e-03	9.953880e-03
4.897983639712018e-04	3.202744e-03	8.487309e-03
4.904285292830484e-04	3.005154e-03	7.476024e-03
4.909758377432895e-04	2.833505e-03	6.718066e-03
4.914542208475103e-04	2.683446e-03	6.139977e-03
4.922867079253000e-04	2.422254e-03	5.284541e-03
4.934974265358867e-04	2.042275e-03	4.167614e-03
4.939056684594805e-04	1.914123e-03	3.754206e-03
4.943972985158149e-04	1.759777e-03	3.198500e-03
4.950787768130323e-04	1.545802e-03	2.313148e-03
4.964417334074673e-04	1.117769e-03	2.978337e-04
4.978032556462714e-04	6.901057e-04	-1.893509e-03
4.996777104405196e-04	1.012502e-04	-4.981342e-03
5.002069028505228e-04	-6.500043e-05	-5.920150e-03
5.003783318755717e-04	-1.188564e-04	-6.276752e-03
5.004987897178718e-04	-1.566992e-04	-6.579327e-03
5.006840203065228e-04	-2.148906e-04	-7.126994e-03
5.008299781184899e-04	-2.607441e-04	-7.637738e-03
5.009434895015214e-04	-2.964042e-04	-8.108794e-03
5.010476695455649e-04	-3.291327e-04	-8.611163e-03
5.012195553045740e-04	-3.831309e-04	-9.612144e-03
5.013835364982343e-04	-4.346453e-04	-1.081769e-02
5.015374466262686e-04	-4.829956e-04	-1.219978e-02
5.016269734338533e-04	-5.111199e-04	-1.313058e-02
5.017363344812949e-04	-5.454748e-04	-1.438632e-02
5.018624236138282e-04	-5.850843e-04	-1.598928e-02
5.020349474502372e-04	-6.392802e-04	-1.838672e-02
5.024306216485857e-04	-7.635726e-04	-2.427443e-02
5.026673460752569e-04	-8.379323e-04	-2.761005e-02
5.030471776581839e-04	-9.572406e-04	-3.225360e-02
5.033840093574298e-04	-1.063038e-03	-3.560408e-02
5.036014349364404e-04	-1.131328e-03	-3.729509e-02
5.038795680032101e-04	-1.218682e-03	-3.902256e-02
5.042019224409951e-04	-1.319919e-03	-4.064335e-02
5.048466313165653e-04	-1.522379e-03	-4.332016e-02
5.068272376692345e-04	-2.144182e-03	-4.995823e-02
5.226325912731615e-04	-7.086298e-03	-9.979589e-02
5.460700912731615e-04	-1.427207e-02	-1.716104e-01
5.695075912731615e-04	-2.114889e-02	-2.400910e-01
5.929450912731616e-04	-2.756790e-02	-3.038334e-01
6.163825912731616e-04	-3.339016e-02	-3.614765e-01
6.378669662731616e-04	-3.809507e-02	-4.078954e-01
6.593513412731616e-04	-4.210686e-02	-4.473023e-01
6.808357162731616e-04	-4.535251e-02	-4.789818e-01
7.023200912731616e-04	-4.777300e-02	-5.023582e-01
7.238044662731617e-04	-4.932427e-02	-5.170066e-01
7.452888412731617e-04	-4.997810e-02	-5.226610e-01
7.667732162731617e-04	-4.972259e-02	-5.192188e-01
7.882575912731617e-04	-4.856239e-02	-5.067430e-01
8.097419662731617e-04	-4.651861e-02	-4.854609e-01
8.312263412731618e-04	-4.362843e-02	-4.557602e-01
8.527107162731618e-04	-3.994445e-02	-4.181821e-01
8.741950912731618e-04	-3.553369e-02	-3.734115e-01
8.956794662731618e-04	-3.047641e-02	-3.222650e-01
9.191169662731618e-04	-2.433041e-02	-2.602983e-01
9.425544662731619e-04	-1.765773e-02	-1.932124e-01
9.659919662731619e-04	-1.060282e-02	-1.225040e-01
9.933357162731618e-04	-2.093035e-03	-3.806199e-02
9.972419662731618e-04	-8.664185e-04	-2.637801e-02
9.991950912731618e-04	-2.528685e-04	-2.077752e-02
1.000703834073959e-03	2.211153e-04	-1.669540e-02
1.002210986084953e-03	6.945794e-04	-1.293243e-02
1.003113755906991e-03	9.781528e-04	-1.090585e-02
1.003925170975117e-03	1.233004e-03	-9.323821e-03
1.004807692645040e-03	1.510152e-03	-7.847940e-03
1.005428023355012e-03	1.704933e-03	-6.970041e-03
1.005960306203388e-03	1.872048e-03	-6.330031e-03
1.006833338649430e-03	2.146097e-03	-5.445919e-03
1.008026793216343e-03	2.520623e-03	-4.366841e-03
1.008436766094539e-03	2.649247e-03	-3.962896e-03
1.008878198465056e-03	2.787722e-03	-3.478981e-03
1.009455090524484e-03	2.968657e-03	-2.754181e-03
1.010512042593728e-03	3.300055e-03	-1.227579e-03
1.011964912687258e-03	3.755349e-03	1.098479e-03
1.014092586630365e-03	4.421534e-03	4.673115e-03
1.014639132843260e-03	4.592537e-03	5.657410e-03
1.014845861502832e-03	4.657204e-03	6.095577e-03
1.014966082408993e-03	4.694807e-03	6.405781e-03
1.015119967742315e-03	4.742936e-03	6.876369e-03
1.015258082324412e-03	4.786129e-03	7.375732e-03
1.015372244602034e-03	4.821828e-03	7.864133e-03
1.015471286386787e-03	4.852797e-03	8.357151e-03
1.015634181794121e-03	4.903728e-03	9.336652e-03
1.015782618582710e-03	4.950134e-03	1.045020e-02
1.015925128795576e-03	4.994683e-03	1.174415e-02
1.016098205541687e-03	5.048781e-03	1.363117e-02
1.016187818093106e-03	5.076789e-03	1.474304e-02
1.016334568863046e-03	5.122652e-03	1.672084e-02
1.016872904712298e-03	5.290855e-03	2.466392e-02
1.017167792490256e-03	5.382968e-03	2.871332e-02
1.017428188502100e-03	5.464291e-03	3.183239e-02
1.017700444229594e-03	5.549302e-03	3.453642e-02
1.017940126026445e-03	5.624129e-03	3.646585e-02
1.018222182124407e-03	5.712168e-03	3.827821e-02
1.018593351620064e-03	5.827995e-03	4.020343e-02
1.019350622987678e-03	6.064211e-03	4.325819e-02
1.022363975363275e-03	7.002752e-03	5.302269e-02
1.037505776886749e-03	1.167403e-02	1.000342e-01
1.057037026886749e-03	1.753761e-02	1.585979e-01
1.076568276886749e-03	2.313741e-02	2.143459e-01
1.098052651886749e-03	2.889214e-02	2.714854e-01
1.119537026886749e-03	3.412119e-02	3.232563e-01
1.141021401886749e-03	3.872941e-02	3.687243e-01
1.162505776886749e-03	4.263296e-02	4.070663e-01
1.183990151886749e-03	4.576081e-02	4.375867e-01
1.205474526886749e-03	4.805606e-02	4.597317e-01
1.226958901886749e-03	4.947694e-02	4.730996e-01
1.248443276886749e-03	4.999761e-02	4.774482e-01
1.269927651886749e-03	4.960858e-02	4.726990e-01
1.291412026886749e-03	4.831693e-02	4.589394e-01
1.312896401886749e-03	4.614618e-02	4.364208e-01
1.334380776886749e-03	4.313580e-02	4.055540e-01
1.355865151886749e-03	3.934058e-02	3.669021e-01
1.377349526886749e-03	3.482957e-02	3.211708e-01
1.398833901886749e-03	2.968485e-02	2.691961e-01
1.420318276886749e-03	2.400001e-02	2.119317e-01
1.441802651886749e-03	1.787851e-02	1.504414e-01
1.463287026886749e-03	1.143171e-02	8.593316e-02
1.480865151886749e-03	5.996918e-03	3.233013e-02
1.482818276886749e-03	5.387319e-03	2.655593e-02
1.484771401886749e-03	4.776908e-03	2.094626e-02
1.486209438956615e-03	4.327013e-03	1.702044e-02
1.487614092799728e-03	3.887221e-03	1.343548e-02
1.488420177756983e-03	3.634700e-03	1.155502e-02
1.489318221747278e-03	3.353261e-03	9.692729e-03
1.490144569409981e-03	3.094197e-03	8.197068e-03
1.490784101572089e-03	2.893642e-03	7.207832e-03
1.491317988371281e-03	2.726182e-03	6.500584e-03
1.491779334734156e-03	2.581450e-03	5.966282e-03
1.492590131336301e-03	2.327038e-03	5.158013e-03
1.493790212969291e-03	1.950367e-03	4.045247e-03
1.494213133031381e-03	1.817597e-03	3.603357e-03
1.494747934203427e-03	1.649686e-03	2.973580e-03
1.495568710353622e-03	1.391951e-03	1.856913e-03
1.497210262654012e-03	8.763769e-04	-6.653434e-04
1.499843650335514e-03	4.911869e-05	-4.976575e-03
1.500349483146206e-03	-1.097933e-04	-5.870234e-03
1.500532629756839e-03	-1.673303e-04	-6.246763e-03
1.500652620054291e-03	-2.050261e-04	-6.541976e-03
1.500821541377729e-03	-2.580937e-04	-7.029331e-03
1.500968811165165e-03	-3.043591e-04	-7.529484e-03
1.501087424147809e-03	-3.416217e-04	-8.005841e-03
1.501194810990895e-03	-3.753574e-04	-8.508284e-03
1.501368087606915e-03	-4.297921e-04	-9.489471e-03
1.501525083993115e-03	-4.791119e-04	-1.061077e-02
1.501687675986638e-03	-5.301891e-04	-1.203550e-02
1.501778026743851e-03	-5.585719e-04	-1.295363e-02
1.501874427964549e-03	-5.888553e-04	-1.403762e-02
1.502002520934574e-03	-6.290939e-04	-1.563162e-02
1.502157858150039e-03	-6.778904e-04	-1.775067e-02
1.502776851685893e-03	-8.723294e-04	-2.683603e-02
1.503096488589770e-03	-9.727292e-04	-3.099732e-02
1.503340954785271e-03	-1.049515e-03	-3.372271e-02
1.503514210427907e-03	-1.103932e-03	-3.532323e-02
1.503761950202740e-03	-1.181741e-03	-3.723095e-02
1.503993883589875e-03	-1.254584e-03	-3.872357e-02
1.504279920597493e-03	-1.344415e-03	-4.021889e-02
1.504851994612729e-03	-1.524063e-03	-4.270950e-02
1.506023641025621e-03	-1.891931e-03	-4.681459e-02
1.518875857772631e-03	-5.916134e-03	-8.753145e-02
1.542313357772631e-03	-1.313709e-02	-1.597652e-01
1.565750857772631e-03	-2.007366e-02	-2.288748e-01
1.589188357772631e-03	-2.657570e-02	-2.934717e-01
1.612625857772631e-03	-3.250246e-02	-3.521805e-01
1.634110232772631e-03	-3.732011e-02	-3.997431e-01
1.639969607772631e-03	-3.851958e-02	-4.115552e-01
1.661453982772631e-03	-4.245939e-02	-4.502361e-01
1.682938357772631e-03	-4.562666e-02	-4.811268e-01
1.704422732772631e-03	-4.796377e-02	-5.036659e-01
1.725907107772631e-03	-4.942819e-02	-5.174440e-01
1.747391482772631e-03	-4.999328e-02	-5.222107e-01
1.768875857772631e-03	-4.964876e-02	-5.178797e-01
1.790360232772631e-03	-4.840089e-02	-5.045301e-01
1.811844607772631e-03	-4.627238e-02	-4.824052e-01
1.833328982772631e-03	-4.330195e-02	-4.519080e-01
1.854813357772631e-03	-3.954366e-02	-4.135943e-01
1.876297732772631e-03	-3.506588e-02	-3.681624e-01
1.897782107772631e-03	-2.995009e-02	-3.164411e-01
1.921219607772631e-03	-2.375122e-02	-2.539587e-01
1.944657107772631e-03	-1.703821e-02	-1.864854e-01
1.968094607772630e-03	-9.956374e-03	-1.155335e-01
1.993485232772627e-03	-2.046103e-03	-3.711900e-02
1.997391482772626e-03	-8.194532e-04	-2.547151e-02
1.999344607772626e-03	-2.058970e-04	-1.988171e-02
2.000000000000000e-03	-2.449294e-17	-1.808069e-02
Step Information: Amplitude=70m Frequency=1K  (Step: 4/36)
0.000000000000000e+00	0.000000e+00	-1.555982e-02
3.199999980552093e-07	1.407433e-04	-1.545851e-02
7.204442777441151e-07	3.168668e-04	-1.502556e-02
1.233950526202019e-06	5.427144e-04	-1.407667e-02
2.646348815763139e-06	1.163871e-03	-1.072450e-02
3.343187149144326e-06	1.470302e-03	-9.125961e-03
4.028809937684831e-06	1.771774e-03	-7.733952e-03
4.491955965538335e-06	1.975403e-03	-6.932760e-03
4.927919559206437e-06	2.167066e-03	-6.289015e-03
5.644157722897571e-06	2.481910e-03	-5.397865e-03
6.623795177217492e-06	2.912456e-03	-4.311551e-03
6.958725888062060e-06	3.059632e-03	-3.905466e-03
7.316697318463279e-06	3.216918e-03	-3.421849e-03
7.780977472478545e-06	3.420890e-03	-2.703716e-03
8.615944141710960e-06	3.787640e-03	-1.219761e-03
9.803119008886209e-06	4.308911e-03	1.121518e-03
1.155596371816602e-05	5.078114e-03	4.765190e-03
1.200969886101518e-05	5.277130e-03	5.797544e-03
1.218491151246031e-05	5.353970e-03	6.276006e-03
1.228693830371528e-05	5.398711e-03	6.621134e-03
1.241142773854431e-05	5.453300e-03	7.127232e-03
1.252730925694564e-05	5.504111e-03	7.690157e-03
1.262089056642651e-05	5.545142e-03	8.232110e-03
1.269990147477608e-05	5.579783e-03	8.768549e-03
1.277313700545256e-05	5.611890e-03	9.338882e-03
1.289568566578791e-05	5.665615e-03	1.048333e-02
1.295430932192167e-05	5.691314e-03	1.112713e-02
1.302273946805589e-05	5.721311e-03	1.196220e-02
1.308987013875698e-05	5.750737e-03	1.286819e-02
1.315523262644343e-05	5.779387e-03	1.384326e-02
1.323546875305310e-05	5.814556e-03	1.516319e-02
1.333239293357727e-05	5.857037e-03	1.692015e-02
1.345973545087399e-05	5.912847e-03	1.944278e-02
1.397604078969047e-05	6.139087e-03	3.043879e-02
1.426038834928933e-05	6.263657e-03	3.585387e-02
1.446760892628266e-05	6.354427e-03	3.924375e-02
1.463087812285687e-05	6.425937e-03	4.144423e-02
1.486266474993982e-05	6.527444e-03	4.402504e-02
1.505813189787672e-05	6.613036e-03	4.582119e-02
1.530877191980839e-05	6.722772e-03	4.766509e-02
1.581005196367172e-05	6.942193e-03	5.070513e-02
1.679428702704732e-05	7.372813e-03	5.548242e-02
2.871880788056958e-05	1.256276e-02	1.078850e-01
4.825005788056960e-05	2.089790e-02	1.912140e-01
6.778130788056961e-05	2.891872e-02	2.711231e-01
8.926568288056963e-05	3.723479e-02	3.537644e-01
1.107500578805696e-04	4.487337e-02	4.294704e-01
1.322344328805697e-04	5.169550e-02	4.968746e-01
1.537188078805697e-04	5.757704e-02	5.547555e-01
1.752031828805697e-04	6.241098e-02	6.020627e-01
1.966875578805697e-04	6.610937e-02	6.379374e-01
2.181719328805697e-04	6.860492e-02	6.617281e-01
2.396563078805698e-04	6.985222e-02	6.730031e-01
2.611406828805698e-04	6.982858e-02	6.715583e-01
2.826250578805698e-04	6.853442e-02	6.574208e-01
3.041094328805698e-04	6.599330e-02	6.308489e-01
3.255938078805698e-04	6.225145e-02	5.923274e-01
3.470781828805699e-04	5.737696e-02	5.425583e-01
3.685625578805699e-04	5.145850e-02	4.824494e-01
3.900469328805699e-04	4.460377e-02	4.130974e-01
4.115313078805699e-04	3.693749e-02	3.357700e-01
4.330156828805699e-04	2.859914e-02	2.518872e-01
4.545000578805700e-04	1.974044e-02	1.630168e-01
4.779375578805700e-04	9.672521e-03	6.263594e-02
4.837969328805700e-04	7.114177e-03	3.766385e-02
4.857500578805700e-04	6.259081e-03	2.957471e-02
4.874851902703578e-04	5.498630e-03	2.266930e-02
4.892463047711282e-04	4.726124e-03	1.604689e-02
4.898976045837443e-04	4.440282e-03	1.380265e-02
4.905200896138071e-04	4.167018e-03	1.186309e-02
4.910143338375170e-04	3.950003e-03	1.046220e-02
4.915695232285514e-04	3.706184e-03	9.058753e-03
4.920981241604115e-04	3.473999e-03	7.893003e-03
4.925894466090159e-04	3.258154e-03	6.966023e-03
4.930038268069620e-04	3.076087e-03	6.297186e-03
4.933702842164266e-04	2.915058e-03	5.782658e-03
4.940178875506257e-04	2.630451e-03	4.997370e-03
4.949896335418503e-04	2.203310e-03	3.869028e-03
4.953459071763752e-04	2.046685e-03	3.391764e-03
4.958148597818360e-04	1.840509e-03	2.676006e-03
4.967008116271172e-04	1.450955e-03	1.129153e-03
4.978237264183108e-04	9.571453e-04	-1.044741e-03
4.996224612549003e-04	1.660501e-04	-4.716539e-03
5.001164308248445e-04	-5.120895e-05	-5.774911e-03
5.003218431131735e-04	-1.415539e-04	-6.286434e-03
5.004346087101740e-04	-1.911507e-04	-6.627088e-03
5.005661239988038e-04	-2.489938e-04	-7.100352e-03
5.006887202874120e-04	-3.029141e-04	-7.624155e-03
5.007934818973697e-04	-3.489901e-04	-8.156475e-03
5.008829314646294e-04	-3.883315e-04	-8.690446e-03
5.009601027413865e-04	-4.222727e-04	-9.223348e-03
5.010942254056559e-04	-4.812617e-04	-1.033919e-02
5.012171118418480e-04	-5.353086e-04	-1.161969e-02
5.012823920199395e-04	-5.640194e-04	-1.241108e-02
5.013506554694993e-04	-5.940422e-04	-1.333189e-02
5.014368042002268e-04	-6.319309e-04	-1.462577e-02
5.015278775042772e-04	-6.719853e-04	-1.616321e-02
5.016729590804215e-04	-7.357923e-04	-1.889924e-02
5.018082816567378e-04	-7.953067e-04	-2.169286e-02
5.021725240067451e-04	-9.554963e-04	-2.959049e-02
5.024312106636692e-04	-1.069261e-03	-3.473403e-02
5.026781553174600e-04	-1.177859e-03	-3.899208e-02
5.028414776344315e-04	-1.249681e-03	-4.132074e-02
5.030504268802011e-04	-1.341566e-03	-4.375358e-02
5.032860264302100e-04	-1.445167e-03	-4.597991e-02
5.036198658976155e-04	-1.591963e-03	-4.850312e-02
5.039688592221914e-04	-1.745415e-03	-5.067465e-02
5.050259273631987e-04	-2.210151e-03	-5.590988e-02
5.175899478313640e-04	-7.720723e-03	-1.115914e-01
5.390743228313640e-04	-1.701366e-02	-2.045204e-01
5.625118228313640e-04	-2.679264e-02	-3.019559e-01
5.859493228313641e-04	-3.599165e-02	-3.933636e-01
6.074336978313641e-04	-4.374423e-02	-4.701899e-01
6.289180728313641e-04	-5.070088e-02	-5.389192e-01
6.504024478313641e-04	-5.673505e-02	-5.983043e-01
6.718868228313641e-04	-6.173694e-02	-6.472663e-01
6.933711978313642e-04	-6.561554e-02	-6.849152e-01
7.148555728313642e-04	-6.830029e-02	-7.105667e-01
7.363399478313642e-04	-6.974233e-02	-7.237543e-01
7.578243228313642e-04	-6.991543e-02	-7.242385e-01
7.793086978313642e-04	-6.881643e-02	-7.120106e-01
8.007930728313643e-04	-6.646534e-02	-6.872935e-01
8.222774478313643e-04	-6.290493e-02	-6.505373e-01
8.437618228313643e-04	-5.819998e-02	-6.024112e-01
8.652461978313643e-04	-5.243610e-02	-5.437918e-01
8.867305728313643e-04	-4.571816e-02	-4.757472e-01
9.082149478313644e-04	-3.816839e-02	-3.995186e-01
9.316524478313644e-04	-2.914534e-02	-3.086673e-01
9.550899478313644e-04	-1.949138e-02	-2.117284e-01
9.804805728313643e-04	-8.563587e-03	-1.024277e-01
9.941524478313643e-04	-2.571309e-03	-4.325358e-02
9.961055728313643e-04	-1.712688e-03	-3.502582e-02
9.980586978313643e-04	-8.538081e-04	-2.702576e-02
1.000011822831364e-03	5.199953e-06	-1.945328e-02
1.001541400797090e-03	6.779329e-04	-1.404478e-02
1.002417832531091e-03	1.063377e-03	-1.135033e-02
1.003231592419439e-03	1.421231e-03	-9.230997e-03
1.003826833786443e-03	1.682967e-03	-7.928414e-03
1.004326333120755e-03	1.902586e-03	-7.019621e-03
1.004760033764428e-03	2.093260e-03	-6.351316e-03
1.005479136353094e-03	2.409374e-03	-5.433155e-03
1.006454701837269e-03	2.838148e-03	-4.341715e-03
1.006786522591537e-03	2.983964e-03	-3.939924e-03
1.007137368841528e-03	3.138127e-03	-3.467786e-03
1.007591498216974e-03	3.337649e-03	-2.771395e-03
1.008331618830102e-03	3.662764e-03	-1.466483e-03
1.009562491416258e-03	4.203273e-03	9.532807e-04
1.011457354537297e-03	5.034856e-03	4.896629e-03
1.011883148884216e-03	5.221627e-03	5.886145e-03
1.012038459452104e-03	5.289744e-03	6.321644e-03
1.012136474113155e-03	5.332728e-03	6.661428e-03
1.012262542703709e-03	5.388014e-03	7.184861e-03
1.012377406355957e-03	5.438382e-03	7.754423e-03
1.012468857133882e-03	5.478481e-03	8.294574e-03
1.012545676322246e-03	5.512164e-03	8.825519e-03
1.012678062584122e-03	5.570208e-03	9.933045e-03
1.012799938819856e-03	5.623640e-03	1.121930e-02
1.012924034704792e-03	5.678042e-03	1.281940e-02
1.012990759424698e-03	5.707292e-03	1.381527e-02
1.013070874455281e-03	5.742411e-03	1.513152e-02
1.013167084634918e-03	5.784582e-03	1.687491e-02
1.013294653691308e-03	5.840496e-03	1.940228e-02
1.013807116715387e-03	6.065073e-03	3.034274e-02
1.014090652251077e-03	6.189300e-03	3.577016e-02
1.014298314279542e-03	6.280271e-03	3.918958e-02
1.014461832802708e-03	6.351897e-03	4.140889e-02
1.014694480403605e-03	6.453792e-03	4.401663e-02
1.014888770484730e-03	6.538876e-03	4.581289e-02
1.015139001093332e-03	6.648444e-03	4.766290e-02
